date,SPY,WMT,JPM
1979-07-20,,-0.02381,-0.006098
1979-07-23,,0.004878,0.003067
1979-07-24,,0.009709,0.006116
1979-07-25,,-0.004808,0.00304
1979-07-26,,0.0,-0.00303
1979-07-27,,0.0,0.0
1979-07-30,,0.009662,0.012158
1979-07-31,,-0.004785,0.03003
1979-08-01,,0.009615,0.008746
1979-08-02,,0.028571,0.017341
1979-08-03,,0.0,-0.002841
1979-08-06,,0.009259,-0.019943
1979-08-07,,0.036697,0.023256
1979-08-08,,0.00885,0.011364
1979-08-09,,0.0,-0.022472
1979-08-10,,-0.004386,0.002874
1979-08-13,,0.022026,0.011461
1979-08-14,,0.0,-0.002833
1979-08-15,,0.030172,-0.008523
1979-08-16,,0.046025,-0.008596
1979-08-17,,-0.028,-0.008671
1979-08-20,,0.0,-0.008746
1979-08-21,,0.004115,-0.002941
1979-08-22,,0.016393,0.0059
1979-08-23,,0.016129,-0.017595
1979-08-24,,0.027778,0.002985
1979-08-27,,0.003861,-0.005952
1979-08-28,,0.0,0.01497
1979-08-29,,0.015385,0.0
1979-08-30,,0.037879,0.0059
1979-08-31,,0.00219,-0.005865
1979-09-04,,-0.021898,0.00885
1979-09-05,,-0.044776,-0.017544
1979-09-06,,-0.015625,0.008929
1979-09-07,,0.0,0.00295
1979-09-10,,0.019841,0.000941
1979-09-11,,0.023346,-0.011976
1979-09-12,,-0.026616,0.0
1979-09-13,,0.0,-0.012121
1979-09-14,,0.015625,0.006135
1979-09-17,,0.0,-0.006098
1979-09-18,,-0.015385,-0.009202
1979-09-19,,-0.007813,-0.003096
1979-09-20,,0.023622,-0.006211
1979-09-21,,-0.015385,-0.003125
1979-09-24,,0.007813,-0.012539
1979-09-25,,-0.007752,-0.012698
1979-09-26,,0.007813,0.012862
1979-09-27,,0.007752,0.003175
1979-09-28,,-0.019231,-0.006329
1979-10-01,,-0.007843,-0.003185
1979-10-02,,-0.003953,0.009585
1979-10-03,,-0.007937,-0.009494
1979-10-04,,-0.008,0.0
1979-10-05,,0.0,0.01278
1979-10-08,,-0.008065,-0.012618
1979-10-09,,-0.044715,-0.051118
1979-10-10,,0.0,0.0
1979-10-11,,0.025532,-0.006734
1979-10-12,,-0.004149,0.01017
1979-10-15,,0.0,0.0
1979-10-16,,-0.029167,-0.006711
1979-10-17,,0.004292,-0.006757
1979-10-18,,-0.017094,-0.017007
1979-10-19,,0.0,-0.031142
1979-10-22,,0.008696,-0.007143
1979-10-23,,0.0,-0.010791
1979-10-24,,0.0,0.047273
1979-10-25,,-0.008621,-0.034722
1979-10-26,,0.008696,0.02518
1979-10-29,,0.0,-0.003509
1979-10-30,,0.008621,0.010563
1979-10-31,,0.008547,0.0
1979-11-01,,0.008475,-0.003484
1979-11-02,,-0.02521,-0.006993
1979-11-05,,-0.008621,0.0
1979-11-06,,0.0,0.003521
1979-11-07,,0.008696,-0.017544
1979-11-08,,0.0,0.010714
1979-11-09,,0.038793,0.007067
1979-11-12,,-0.012448,0.010526
1979-11-13,,0.008403,0.006944
1979-11-14,,0.008333,-0.010345
1979-11-15,,0.008264,0.0
1979-11-16,,-0.004098,-0.031359
1979-11-19,,-0.004115,-0.003597
1979-11-20,,0.016529,0.00361
1979-11-21,,0.004065,0.007194
1979-11-23,,0.016194,0.0
1979-11-26,,0.067729,0.025
1979-11-27,,0.052239,0.003484
1979-11-28,,-0.021277,0.0
1979-11-29,,0.003623,-0.003472
1979-11-30,,0.01083,-0.013937
1979-12-03,,0.007143,0.007067
1979-12-04,,0.0,0.003509
1979-12-05,,0.014184,0.0
1979-12-06,,0.0,-0.006993
1979-12-07,,0.006993,0.0
1979-12-10,,0.022917,0.01169
1979-12-11,,-0.034014,-0.017794
1979-12-12,,0.007042,0.014493
1979-12-13,,-0.031469,-0.003571
1979-12-14,,-0.00722,0.0
1979-12-17,,0.025455,-0.003584
1979-12-18,,0.021277,0.003597
1979-12-19,,-0.020833,-0.003584
1979-12-20,,0.0,0.0
1979-12-21,,0.021277,0.007194
1979-12-24,,-0.013889,0.0
1979-12-26,,0.007042,0.017857
1979-12-27,,-0.013986,0.003509
1979-12-28,,-0.014184,0.013986
1979-12-31,,0.0,0.010345
1980-01-02,,-0.035971,-0.013652
1980-01-03,,-0.011194,0.0
1980-01-04,,0.022642,0.00692
1980-01-07,,-0.00369,0.003436
1980-01-08,,0.018519,0.030822
1980-01-09,,0.003636,-0.009967
1980-01-10,,0.021739,0.0
1980-01-11,,-0.007092,0.02349
1980-01-14,,0.014286,0.04918
1980-01-15,,-0.014085,0.009375
1980-01-16,,0.003571,0.0
1980-01-17,,-0.024911,-0.01548
1980-01-18,,-0.036496,-0.025157
1980-01-21,,-0.015152,0.012903
1980-01-22,,0.019231,-0.003185
1980-01-23,,-0.003774,0.015974
1980-01-24,,0.026515,-0.009434
1980-01-25,,0.01845,-0.006349
1980-01-28,,0.0,0.0
1980-01-29,,0.021739,-0.009585
1980-01-30,,0.0,0.006452
1980-01-31,,0.010638,-0.012821
1980-02-01,,-0.003509,0.003247
1980-02-04,,-0.035211,0.019418
1980-02-05,,0.032847,-0.019048
1980-02-06,,-0.003534,-0.006472
1980-02-07,,0.0,0.003257
1980-02-08,,-0.010638,0.016234
1980-02-11,,-0.003584,0.003195
1980-02-12,,-0.014389,-0.012739
1980-02-13,,0.0,0.003226
1980-02-14,,0.0,0.012862
1980-02-15,,0.007299,-0.022222
1980-02-19,,-0.007246,0.0
1980-02-20,,-0.014599,0.019481
1980-02-21,,-0.007407,-0.012739
1980-02-22,,-0.018657,-0.003226
1980-02-25,,-0.003802,-0.048544
1980-02-26,,-0.007634,0.006803
1980-02-27,,0.0,0.010135
1980-02-28,,0.007692,-0.003344
1980-02-29,,-0.022901,0.010067
1980-03-03,,-0.027344,0.0
1980-03-04,,-0.012048,-0.006645
1980-03-05,,0.0,-0.0301
1980-03-06,,-0.020325,-0.024138
1980-03-07,,-0.004149,0.007067
1980-03-10,,-0.025,0.006877
1980-03-11,,0.034188,0.0
1980-03-12,,-0.008264,-0.007143
1980-03-13,,-0.004167,0.003597
1980-03-14,,-0.020921,0.003584
1980-03-17,,-0.008547,-0.028571
1980-03-18,,0.021552,0.007353
1980-03-19,,0.0,0.014599
1980-03-20,,-0.012658,-0.007194
1980-03-21,,0.008547,0.021739
1980-03-24,,0.0,-0.024823
1980-03-25,,0.0,-0.003636
1980-03-26,,0.004237,0.007299
1980-03-27,,-0.021097,-0.007246
1980-03-28,,-0.013793,-0.010949
1980-03-31,,0.0,0.02952
1980-04-01,,0.030702,-0.010753
1980-04-02,,-0.004255,0.036232
1980-04-03,,-0.008547,0.038462
1980-04-07,,-0.00431,0.006734
1980-04-08,,-0.004329,-0.016722
1980-04-09,,0.008696,-0.013605
1980-04-10,,0.017241,0.02069
1980-04-11,,0.038136,0.0
1980-04-14,,0.012245,-0.003378
1980-04-15,,-0.020161,-0.023729
1980-04-16,,-0.004115,0.017361
1980-04-17,,0.008264,-0.017065
1980-04-18,,0.016393,-0.006944
1980-04-21,,0.004032,-0.024476
1980-04-22,,0.02008,0.032258
1980-04-23,,0.047244,0.0
1980-04-24,,0.033835,-0.006944
1980-04-25,,-0.007273,-0.013986
1980-04-28,,-0.007326,0.021277
1980-04-29,,-0.02583,0.003472
1980-04-30,,-0.015152,0.010381
1980-05-01,,0.026923,0.017123
1980-05-02,,-0.011236,0.010101
1980-05-05,,0.030303,0.053333
1980-05-06,,0.007353,-0.015823
1980-05-07,,0.014599,0.016077
1980-05-08,,-0.010791,-0.003165
1980-05-09,,-0.003636,-0.006349
1980-05-12,,-0.018248,-0.003195
1980-05-13,,0.0,-0.003205
1980-05-14,,-0.018587,0.003215
1980-05-15,,0.011364,-0.003205
1980-05-16,,0.011236,-0.003215
1980-05-19,,0.0,0.022581
1980-05-20,,-0.007407,-0.018927
1980-05-21,,-0.014925,-0.006431
1980-05-22,,0.018939,0.009709
1980-05-23,,0.011152,0.012821
1980-05-27,,0.007353,-0.009494
1980-05-28,,0.007299,0.015974
1980-05-29,,-0.007246,-0.012579
1980-05-30,,0.0,-0.003185
1980-06-02,,-0.014599,-0.00639
1980-06-03,,0.011111,0.006431
1980-06-04,,0.010989,0.025559
1980-06-05,,0.007246,-0.003115
1980-06-06,,0.014389,0.05
1980-06-09,,0.0,-0.026905
1980-06-10,,0.031915,0.015625
1980-06-11,,0.027491,0.018462
1980-06-12,,0.013378,-0.003021
1980-06-13,,0.006601,0.042424
1980-06-16,,-0.000656,-0.034884
1980-06-17,,0.032895,0.0
1980-06-18,,-0.009554,-0.021084
1980-06-19,,-0.022508,-0.033846
1980-06-20,,-0.006579,-0.006369
1980-06-23,,0.0,-0.003205
1980-06-24,,0.019868,0.028939
1980-06-25,,0.00974,0.003125
1980-06-26,,0.003215,-0.003115
1980-06-27,,-0.00641,0.003125
1980-06-30,,-0.009677,-0.003115
1980-07-01,,-0.009772,0.0
1980-07-02,,0.006579,0.003125
1980-07-03,,-0.006536,0.003115
1980-07-07,,0.023026,0.0
1980-07-08,,0.006431,0.0
1980-07-09,,0.0,-0.003106
1980-07-10,,-0.003195,0.009346
1980-07-11,,0.025641,0.003086
1980-07-14,,0.034375,0.033846
1980-07-15,,0.006042,-0.011905
1980-07-16,,0.036036,0.01506
1980-07-17,,0.0,0.005935
1980-07-18,,0.008696,0.00885
1980-07-21,,-0.002874,0.049708
1980-07-22,,-0.023055,-0.036212
1980-07-23,,-0.011799,-0.026012
1980-07-24,,0.008955,0.005935
1980-07-25,,-0.005917,-0.011799
1980-07-28,,0.02381,-0.008955
1980-07-29,,0.011628,0.006024
1980-07-30,,0.0,0.002994
1980-07-31,,0.008621,0.0
1980-08-01,,-0.017094,-0.008955
1980-08-04,,-0.014493,-0.009036
1980-08-05,,-0.002941,-0.012158
1980-08-06,,0.014749,0.006154
1980-08-07,,0.020349,0.015291
1980-08-08,,0.025641,-0.006024
1980-08-11,,0.022222,-0.006061
1980-08-12,,0.027174,0.003049
1980-08-13,,-0.005291,-0.006079
1980-08-14,,0.015957,0.003058
1980-08-15,,0.034031,0.02439
1980-08-18,,-0.025317,-0.011905
1980-08-19,,-0.023377,-0.003012
1980-08-20,,-0.029255,-0.003021
1980-08-21,,0.030137,0.00303
1980-08-22,,0.026596,0.003021
1980-08-25,,0.041451,0.0
1980-08-26,,-0.007463,0.012048
1980-08-27,,-0.010025,-0.020833
1980-08-28,,-0.010127,-0.009119
1980-08-29,,-0.010742,0.006135
1980-09-02,,-0.005181,0.015244
1980-09-03,,0.013021,0.036036
1980-09-04,,0.005141,-0.011594
1980-09-05,,0.002558,-0.005865
1980-09-08,,0.005102,0.0059
1980-09-09,,-0.005076,-0.00305
1980-09-10,,0.012755,0.009009
1980-09-11,,0.017632,0.017857
1980-09-12,,0.039604,-0.002924
1980-09-15,,0.028571,0.005865
1980-09-16,,0.023148,-0.005831
1980-09-17,,-0.006787,0.002933
1980-09-18,,-0.009112,0.002924
1980-09-19,,0.009195,-0.002915
1980-09-22,,-0.01139,-0.002924
1980-09-23,,-0.018433,0.002933
1980-09-24,,-0.049296,-0.005848
1980-09-25,,-0.002469,-0.014706
1980-09-26,,-0.009901,-0.047761
1980-09-29,,-0.01,-0.015674
1980-09-30,,0.010101,0.009554
1980-10-01,,0.05,-0.009464
1980-10-02,,0.028571,0.015924
1980-10-03,,0.00463,0.018809
1980-10-06,,-0.002304,0.009231
1980-10-07,,-0.013857,0.006098
1980-10-08,,0.01171,0.0
1980-10-09,,0.0,0.00303
1980-10-10,,0.009259,0.0
1980-10-13,,0.0,0.009063
1980-10-14,,-0.002294,0.0
1980-10-15,,0.002299,-0.017964
1980-10-16,,-0.013762,0.003049
1980-10-17,,-0.027907,0.00304
1980-10-20,,-0.011962,-0.00303
1980-10-21,,-0.004843,0.0
1980-10-22,,-0.002433,-0.00304
1980-10-23,,-0.002439,-0.006098
1980-10-24,,0.026895,0.0
1980-10-27,,-0.019048,0.006135
1980-10-28,,-0.004854,0.003049
1980-10-29,,0.004878,0.0
1980-10-30,,-0.004854,0.0
1980-10-31,,-0.014634,0.0
1980-11-03,,-0.00495,-0.00304
1980-11-05,,0.024876,0.0
1980-11-06,,-0.004854,-0.030488
1980-11-07,,-0.004878,0.0
1980-11-10,,-0.002451,0.006289
1980-11-11,,0.004914,0.0125
1980-11-12,,-0.002445,0.015432
1980-11-13,,0.019608,0.021277
1980-11-14,,0.038462,0.002976
1980-11-17,,0.0,-0.026706
1980-11-18,,0.037037,0.0
1980-11-19,,0.008929,-0.02439
1980-11-20,,0.0,-0.003125
1980-11-21,,0.004425,-0.015674
1980-11-24,,-0.013216,0.006369
1980-11-25,,0.0,0.003165
1980-11-26,,0.0,-0.006309
1980-11-28,,0.004464,0.0
1980-12-01,,0.011111,-0.009524
1980-12-02,,-0.006593,0.003205
1980-12-03,,0.004425,-0.00639
1980-12-04,,-0.011013,0.009646
1980-12-05,,-0.020045,-0.009554
1980-12-08,,-0.015909,0.003215
1980-12-09,,-0.011547,0.012692
1980-12-10,,-0.002336,0.003236
1980-12-11,,-0.028103,0.003226
1980-12-12,,-0.012048,-0.006431
1980-12-15,,-0.004878,0.006472
1980-12-16,,-0.019608,0.009646
1980-12-17,,-0.005,0.031847
1980-12-18,,0.015075,0.027778
1980-12-19,,-0.00495,0.003003
1980-12-22,,0.069652,0.01497
1980-12-23,,0.11814,-0.017699
1980-12-24,,-0.0125,0.006006
1980-12-26,,0.0,-0.002985
1980-12-29,,-0.008439,0.0
1980-12-30,,-0.004255,0.0
1980-12-31,,0.034188,0.020958
1981-01-02,,0.045455,0.005865
1981-01-05,,0.063241,0.058309
1981-01-06,,0.022305,-0.013774
1981-01-07,,-0.010909,-0.027933
1981-01-08,,-0.029412,0.011494
1981-01-09,,-0.064394,0.034091
1981-01-12,,0.008097,0.027473
1981-01-13,,0.032129,0.005348
1981-01-14,,0.023346,0.007979
1981-01-15,,-0.019011,0.01847
1981-01-16,,-0.03876,0.002591
1981-01-19,,0.032258,-0.018088
1981-01-20,,-0.015625,-0.005263
1981-01-21,,-0.011905,-0.013228
1981-01-22,,0.0,0.0
1981-01-23,,0.024096,0.002681
1981-01-26,,-0.015686,-0.016043
1981-01-27,,-0.007968,0.013587
1981-01-28,,-0.004016,-0.008043
1981-01-29,,0.0,-0.005405
1981-01-30,,-0.032258,-0.002717
1981-02-02,,-0.058333,-0.008174
1981-02-03,,0.0,0.043956
1981-02-04,,0.075221,-0.007895
1981-02-05,,0.041152,0.018568
1981-02-06,,0.035573,-0.026042
1981-02-09,,0.0,0.010695
1981-02-10,,-0.030534,0.026455
1981-02-11,,0.023622,0.0
1981-02-12,,0.011539,0.018041
1981-02-13,,-0.019011,-0.010127
1981-02-17,,0.007752,0.0
1981-02-18,,-0.007692,-0.002558
1981-02-19,,-0.015504,-0.005128
1981-02-20,,-0.011811,0.010309
1981-02-23,,0.0,0.010204
1981-02-24,,-0.011952,0.0
1981-02-25,,-0.020161,0.017677
1981-02-26,,0.004115,0.007444
1981-02-27,,0.036885,-0.004926
1981-03-02,,0.011858,-0.00495
1981-03-03,,0.019531,-0.004975
1981-03-04,,-0.007663,0.0075
1981-03-05,,-0.027027,0.0
1981-03-06,,0.02381,-0.002481
1981-03-09,,0.003876,0.011642
1981-03-10,,0.003861,0.017544
1981-03-11,,0.003846,-0.002463
1981-03-12,,0.011494,0.002469
1981-03-13,,0.030303,0.014778
1981-03-16,,0.0,0.014563
1981-03-17,,0.018382,0.009569
1981-03-18,,0.018051,0.018957
1981-03-19,,-0.007092,0.002326
1981-03-20,,-0.017857,-0.006961
1981-03-23,,0.018182,-0.014019
1981-03-24,,0.023286,0.00237
1981-03-25,,0.020979,0.002364
1981-03-26,,-0.006849,-0.004717
1981-03-27,,-0.006897,-0.011848
1981-03-30,,0.003472,0.01199
1981-03-31,,0.010381,0.007109
1981-04-01,,0.013699,0.016471
1981-04-02,,0.0,-0.013889
1981-04-03,,-0.013514,-0.004695
1981-04-06,,-0.010274,-0.004717
1981-04-07,,-0.027682,0.004739
1981-04-08,,-0.014235,0.002358
1981-04-09,,0.018051,0.011765
1981-04-10,,0.039007,0.004651
1981-04-13,,-0.003413,-0.009259
1981-04-14,,-0.023973,0.004673
1981-04-15,,0.010526,0.006977
1981-04-16,,0.017361,0.011547
1981-04-20,,0.0,0.004566
1981-04-21,,0.023891,0.002273
1981-04-22,,0.0,-0.002268
1981-04-23,,0.036667,0.002273
1981-04-24,,0.003215,0.015873
1981-04-27,,-0.022436,-0.004464
1981-04-28,,0.003279,0.013453
1981-04-29,,-0.009804,-0.017699
1981-04-30,,0.019802,-0.018018
1981-05-01,,-0.003236,-0.013762
1981-05-04,,-0.025974,-0.006977
1981-05-05,,0.033333,-0.01171
1981-05-06,,0.0,-0.018957
1981-05-07,,-0.025807,0.004831
1981-05-08,,0.013245,0.012019
1981-05-11,,-0.013072,-0.002375
1981-05-12,,-0.016556,-0.014286
1981-05-13,,0.006734,0.012077
1981-05-14,,-0.010033,0.00716
1981-05-15,,0.013514,-0.004739
1981-05-18,,0.023333,0.016667
1981-05-19,,0.003257,0.039813
1981-05-20,,-0.00974,-0.009009
1981-05-21,,0.006557,-0.002273
1981-05-22,,0.009772,0.034169
1981-05-26,,0.0,0.004405
1981-05-27,,0.012903,-0.004386
1981-05-28,,-0.009554,0.006608
1981-05-29,,-0.003215,0.006565
1981-06-01,,-0.012903,0.008696
1981-06-02,,0.0,0.002155
1981-06-03,,-0.006536,-0.015054
1981-06-04,,-0.013158,-0.008734
1981-06-05,,-0.01,0.006608
1981-06-08,,0.020202,0.0
1981-06-09,,-0.0033,-0.0007
1981-06-10,,0.006623,0.022272
1981-06-11,,0.009868,0.045752
1981-06-12,,0.003257,0.0125
1981-06-15,,0.012987,0.00823
1981-06-16,,0.014487,0.004082
1981-06-17,,-0.009494,-0.00813
1981-06-18,,-0.003195,-0.02459
1981-06-19,,-0.051282,-0.004202
1981-06-22,,0.0,-0.016878
1981-06-23,,0.0,0.002146
1981-06-24,,0.010135,0.006424
1981-06-25,,-0.003344,-0.008511
1981-06-26,,0.02349,-0.012876
1981-06-29,,-0.003279,0.006522
1981-06-30,,0.0,-0.00216
1981-07-01,,0.013158,0.0
1981-07-02,,0.0,-0.006494
1981-07-06,,-0.045455,-0.037037
1981-07-07,,0.006803,-0.020362
1981-07-08,,0.0,0.016166
1981-07-09,,-0.013514,0.027273
1981-07-10,,0.0,-0.011062
1981-07-13,,-0.003425,-0.022371
1981-07-14,,-0.030928,-0.022883
1981-07-15,,-0.021277,0.021077
1981-07-16,,0.021739,-0.011468
1981-07-17,,0.003546,0.00232
1981-07-20,,0.003534,-0.023148
1981-07-21,,-0.021127,-0.009479
1981-07-22,,0.0,0.0
1981-07-23,,0.014389,0.002392
1981-07-24,,0.007092,0.016706
1981-07-27,,0.007042,0.014085
1981-07-28,,0.006993,-0.013889
1981-07-29,,0.006944,0.004695
1981-07-30,,0.0,-0.004673
1981-07-31,,0.02069,0.004695
1981-08-03,,0.02027,-0.018692
1981-08-04,,0.003311,-0.030952
1981-08-05,,-0.006601,0.022113
1981-08-06,,0.003322,0.009615
1981-08-07,,-0.013245,0.007143
1981-08-10,,0.020134,0.002364
1981-08-11,,0.013158,0.023585
1981-08-12,,0.006494,0.013825
1981-08-13,,0.0,0.004545
1981-08-14,,0.022581,0.00905
1981-08-17,,-0.022082,-0.029148
1981-08-18,,0.0,-0.016166
1981-08-19,,0.006452,-0.007042
1981-08-20,,0.012821,0.01182
1981-08-21,,-0.018987,-0.004673
1981-08-24,,-0.051613,-0.023474
1981-08-25,,-0.010204,-0.019231
1981-08-26,,-0.034364,0.002451
1981-08-27,,0.017794,0.002445
1981-08-28,,0.0,0.014634
1981-08-31,,-0.001678,-0.007212
1981-09-01,,-0.007018,-0.007264
1981-09-02,,0.003534,0.0
1981-09-03,,-0.028169,-0.043902
1981-09-04,,-0.021739,-0.007653
1981-09-08,,-0.022222,-0.015424
1981-09-09,,0.018939,0.001775
1981-09-10,,0.022305,0.031915
1981-09-11,,0.007273,0.041237
1981-09-14,,0.00361,-0.009901
1981-09-15,,0.028777,-0.005
1981-09-16,,-0.013986,0.002513
1981-09-17,,-0.007092,-0.017544
1981-09-18,,0.010714,0.020408
1981-09-21,,-0.024735,0.03
1981-09-22,,0.036232,-0.019418
1981-09-23,,-0.020979,0.0
1981-09-24,,0.003571,-0.012376
1981-09-25,,-0.02847,0.0
1981-09-28,,0.007326,-0.015038
1981-09-29,,0.069091,0.005089
1981-09-30,,0.027211,0.0
1981-10-01,,0.006623,0.022785
1981-10-02,,0.023026,0.024753
1981-10-05,,0.016077,0.009662
1981-10-06,,0.009494,-0.002392
1981-10-07,,-0.015674,0.016787
1981-10-08,,0.012739,0.033019
1981-10-09,,0.006289,0.018265
1981-10-12,,-0.00625,-0.002242
1981-10-13,,-0.018868,0.013483
1981-10-14,,0.009615,-0.015521
1981-10-15,,-0.015873,-0.004505
1981-10-16,,0.0,-0.00905
1981-10-19,,0.0,-0.004566
1981-10-20,,0.025807,-0.004587
1981-10-21,,-0.018868,-0.011521
1981-10-22,,-0.00641,-0.006993
1981-10-23,,-0.006452,0.004695
1981-10-26,,0.003247,0.009346
1981-10-27,,0.022654,0.009259
1981-10-28,,0.0,0.009174
1981-10-29,,0.0,0.0
1981-10-30,,0.006329,0.015909
1981-11-02,,0.078616,0.004474
1981-11-03,,-0.002915,0.0
1981-11-04,,0.008772,-0.004454
1981-11-05,,-0.008696,0.013423
1981-11-06,,0.005848,0.015453
1981-11-09,,-0.011628,0.008696
1981-11-10,,-0.008824,0.015086
1981-11-11,,0.002967,0.0
1981-11-12,,0.011834,-0.021231
1981-11-13,,-0.017544,-0.0282
1981-11-16,,-0.008929,-0.015625
1981-11-17,,0.003003,-0.011338
1981-11-18,,-0.005988,-0.006881
1981-11-19,,-0.003012,-0.006928
1981-11-20,,0.015106,0.013954
1981-11-23,,0.011905,0.0
1981-11-24,,0.002941,0.009174
1981-11-25,,0.01173,0.022727
1981-11-27,,0.0,-0.006667
1981-11-30,,0.017391,-0.004474
1981-12-01,,-0.005698,-0.004494
1981-12-02,,0.0,-0.024831
1981-12-03,,-0.011461,0.0
1981-12-04,,-0.014493,0.018519
1981-12-07,,-0.011765,-0.011364
1981-12-08,,-0.004405,-0.006897
1981-12-09,,0.01497,0.017778
1981-12-10,,0.00885,-0.002315
1981-12-11,,0.008772,-0.00232
1981-12-14,,-0.014493,-0.016279
1981-12-15,,0.005882,0.004728
1981-12-16,,-0.002924,-0.011765
1981-12-17,,-0.014663,0.009524
1981-12-18,,0.008929,0.011793
1981-12-21,,0.00295,-0.004662
1981-12-22,,0.005882,-0.002342
1981-12-23,,-0.011696,0.0
1981-12-24,,0.005917,0.002347
1981-12-28,,0.005882,0.007026
1981-12-29,,-0.002924,0.0
1981-12-30,,0.005865,0.0
1981-12-31,,-0.008746,0.013954
1982-01-04,,0.0,-0.004587
1982-01-05,,-0.029412,-0.011521
1982-01-06,,-0.039394,-0.020979
1982-01-07,,0.003155,-0.016667
1982-01-08,,0.025157,0.004843
1982-01-11,,-0.015337,-0.026506
1982-01-12,,-0.015576,-0.014852
1982-01-13,,-0.018987,-0.025126
1982-01-14,,-0.003226,-0.005155
1982-01-15,,0.009709,0.020725
1982-01-18,,0.009615,0.010152
1982-01-19,,0.006349,-0.012563
1982-01-20,,0.009464,-0.002545
1982-01-21,,0.009375,-0.005102
1982-01-22,,-0.009288,-0.017949
1982-01-25,,-0.01875,-0.007833
1982-01-26,,0.0,-0.010526
1982-01-27,,0.0,0.007979
1982-01-28,,0.031847,0.034301
1982-01-29,,0.046296,0.022959
1982-02-01,,0.038348,-0.022444
1982-02-02,,-0.005682,0.0
1982-02-03,,-0.014286,-0.007653
1982-02-04,,0.008696,0.007712
1982-02-05,,0.011494,0.048469
1982-02-08,,-0.028409,-0.024331
1982-02-09,,-0.020468,0.0
1982-02-10,,-0.01194,0.024938
1982-02-11,,0.006042,0.03163
1982-02-12,,0.012012,0.002358
1982-02-16,,-0.008902,-0.018824
1982-02-17,,0.01497,-0.002398
1982-02-18,,-0.0059,0.009615
1982-02-19,,0.005935,0.014286
1982-02-22,,0.00885,0.007042
1982-02-23,,-0.017544,0.006993
1982-02-24,,-0.011905,0.011574
1982-02-25,,0.009036,0.018307
1982-02-26,,-0.008955,-0.006742
1982-03-01,,0.0,0.00905
1982-03-02,,0.01506,0.004484
1982-03-03,,-0.002967,-0.008929
1982-03-04,,-0.017857,-0.013514
1982-03-05,,-0.006061,0.002283
1982-03-08,,-0.018293,0.015945
1982-03-09,,0.012422,-0.012018
1982-03-10,,0.009202,-0.00463
1982-03-11,,-0.00304,-0.006977
1982-03-12,,-0.021342,-0.025761
1982-03-15,,-0.006231,-0.007212
1982-03-16,,0.009404,-0.007264
1982-03-17,,0.015528,-0.004878
1982-03-18,,0.003058,-0.007353
1982-03-19,,0.006098,0.007407
1982-03-22,,0.018182,0.0
1982-03-23,,0.022976,0.009804
1982-03-24,,0.005831,-0.009709
1982-03-25,,0.002899,-0.004902
1982-03-26,,-0.00289,0.002463
1982-03-29,,0.008696,-0.019656
1982-03-30,,0.034483,0.0
1982-03-31,,0.016667,0.012531
1982-04-01,,0.02459,0.0
1982-04-02,,0.005333,0.039604
1982-04-05,,-0.023873,-0.009524
1982-04-06,,-0.027174,0.009615
1982-04-07,,0.02514,0.007143
1982-04-08,,0.027248,0.021277
1982-04-12,,0.018568,0.0
1982-04-13,,0.002604,-0.002315
1982-04-14,,0.007792,-0.018562
1982-04-15,,0.018041,0.002364
1982-04-16,,0.002532,-0.012972
1982-04-19,,0.002525,0.007168
1982-04-20,,0.0,-0.003559
1982-04-21,,0.002519,0.017857
1982-04-22,,0.025126,0.017544
1982-04-23,,0.014706,-0.006897
1982-04-26,,0.024155,0.0
1982-04-27,,-0.009434,-0.003472
1982-04-28,,-0.028571,-0.010453
1982-04-29,,0.034314,-0.024648
1982-04-30,,-0.014218,-0.00722
1982-05-03,,-0.002404,0.003636
1982-05-04,,0.0,-0.014493
1982-05-05,,0.012048,0.0
1982-05-06,,0.004762,0.0
1982-05-07,,-0.014218,-0.003676
1982-05-10,,-0.002404,0.0
1982-05-11,,-0.004819,-0.01845
1982-05-12,,-0.004843,-0.011278
1982-05-13,,-0.007299,-0.011407
1982-05-14,,-0.034314,0.0
1982-05-17,,0.0,0.0
1982-05-18,,-0.01269,-0.030769
1982-05-19,,0.0,-0.011905
1982-05-20,,0.012854,0.024096
1982-05-21,,0.01269,0.003922
1982-05-24,,0.002506,0.011719
1982-05-25,,0.0,0.023166
1982-05-26,,-0.02,-0.011321
1982-05-27,,-0.010204,-0.019084
1982-05-28,,0.007732,-0.003891
1982-06-01,,0.0,-0.046875
1982-06-02,,-0.002558,0.032787
1982-06-03,,0.020513,0.003968
1982-06-04,,-0.015075,-0.027668
1982-06-07,,-0.017857,0.0
1982-06-08,,0.005195,0.03252
1982-06-09,,0.005168,0.01874
1982-06-10,,0.017995,-0.011858
1982-06-11,,0.002525,0.048
1982-06-14,,-0.005038,-0.022901
1982-06-15,,0.004354,0.011719
1982-06-16,,0.0,-0.007722
1982-06-17,,0.010101,0.003891
1982-06-18,,-0.005,-0.007752
1982-06-21,,0.005025,-0.023438
1982-06-22,,0.0,0.008
1982-06-23,,-0.005,-0.007937
1982-06-24,,0.052764,-0.024
1982-06-25,,0.004773,-0.016393
1982-06-28,,0.028504,-0.004167
1982-06-29,,-0.013857,0.0
1982-06-30,,-0.009368,0.029289
1982-07-01,,-0.016549,-0.03252
1982-07-02,,-0.009615,0.008403
1982-07-06,,0.004854,-0.0375
1982-07-07,,-0.009662,-0.038961
1982-07-08,,-0.02439,0.0
1982-07-09,,-0.0025,0.018018
